freq,duration,isced11,age,sex,unit,geo,time,value,freq_label,duration_label,isced11_label,age_label,sex_label,unit_label,geo_label,time_label
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2019,62.9,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2019
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2020,60.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2020
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2021,61.1,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2021
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2022,70.0,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2022
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2023,78.7,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2023
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2024,72.0,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2024
A,TOTAL,ED35_45,Y20-34,T,PC,EL,2025,69.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Total,Percentage,Greece,2025
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2014,58.9,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2014
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2015,63.4,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2015
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2016,66.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2016
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2017,68.0,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2017
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2018,70.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2018
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2019,69.6,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2019
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2020,65.1,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2020
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2021,71.2,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2021
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2022,77.4,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2022
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2023,83.9,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2023
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2024,79.7,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2024
A,TOTAL,ED35_45,Y20-34,M,PC,EL,2025,76.7,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Males,Percentage,Greece,2025
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2014,46.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2014
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2015,52.0,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2015
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2016,49.1,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2016
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2017,50.5,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2017
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2018,53.1,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2018
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2019,53.4,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2019
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2020,54.1,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2020
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2021,47.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2021
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2022,59.5,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2022
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2023,71.4,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2023
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2024,59.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2024
A,TOTAL,ED35_45,Y20-34,F,PC,EL,2025,58.3,Annual,Total,Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),From 20 to 34 years,Females,Percentage,Greece,2025
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2014,62.4,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2014
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2015,63.7,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2015
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2016,66.0,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2016
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2017,67.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2017
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2018,69.6,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2018
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2019,73.4,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2019
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2020,71.1,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2020
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2021,72.2,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2021
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2022,78.5,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2022
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2023,77.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2023
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2024,79.1,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2024
A,TOTAL,ED5-8,Y15-34,T,PC,EL,2025,80.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Total,Percentage,Greece,2025
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2014,65.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2014
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2015,67.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2015
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2016,72.9,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2016
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2017,74.8,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2017
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2018,78.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2018
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2019,80.6,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2019
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2020,75.7,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2020
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2021,75.7,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2021
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2022,82.0,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2022
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2023,79.4,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2023
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2024,82.0,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2024
A,TOTAL,ED5-8,Y15-34,M,PC,EL,2025,76.0,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Males,Percentage,Greece,2025
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2014,60.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2014
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2015,61.0,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2015
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2016,61.2,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2016
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2017,62.1,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2017
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2018,63.5,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2018
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2019,68.1,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2019
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2020,67.7,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2020
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2021,69.3,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2021
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2022,75.9,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2022
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2023,75.9,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2023
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2024,76.8,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2024
A,TOTAL,ED5-8,Y15-34,F,PC,EL,2025,83.5,Annual,Total,Tertiary education (levels 5-8),From 15 to 34 years,Females,Percentage,Greece,2025
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2014,62.4,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2014
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2015,63.7,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2015
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2016,66.0,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2016
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2017,67.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2017
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2018,69.6,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2018
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2019,73.4,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2019
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2020,71.1,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2020
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2021,72.2,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2021
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2022,78.5,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2022
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2023,77.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2023
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2024,79.1,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2024
A,TOTAL,ED5-8,Y18-34,T,PC,EL,2025,80.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Total,Percentage,Greece,2025
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2014,65.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2014
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2015,67.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2015
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2016,72.9,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2016
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2017,74.8,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2017
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2018,78.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2018
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2019,80.6,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2019
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2020,75.7,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2020
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2021,75.7,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2021
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2022,82.0,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2022
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2023,79.4,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2023
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2024,82.0,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2024
A,TOTAL,ED5-8,Y18-34,M,PC,EL,2025,76.0,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Males,Percentage,Greece,2025
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2014,60.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2014
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2015,61.0,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2015
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2016,61.2,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2016
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2017,62.1,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2017
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2018,63.5,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2018
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2019,68.1,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2019
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2020,67.7,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2020
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2021,69.3,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2021
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2022,75.9,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2022
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2023,75.9,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2023
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2024,76.8,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2024
A,TOTAL,ED5-8,Y18-34,F,PC,EL,2025,83.5,Annual,Total,Tertiary education (levels 5-8),From 18 to 34 years,Females,Percentage,Greece,2025
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2014,62.4,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2014
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2015,63.7,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2015
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2016,66.0,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2016
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2017,67.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2017
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2018,69.6,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2018
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2019,73.4,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2019
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2020,71.1,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2020
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2021,72.1,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2021
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2022,78.5,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2022
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2023,77.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2023
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2024,79.1,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2024
A,TOTAL,ED5-8,Y20-34,T,PC,EL,2025,80.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Total,Percentage,Greece,2025
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2014,65.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2014
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2015,67.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2015
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2016,72.9,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2016
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2017,74.8,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2017
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2018,78.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2018
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2019,80.6,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2019
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2020,75.7,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2020
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2021,75.6,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2021
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2022,82.0,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2022
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2023,79.4,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2023
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2024,82.0,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2024
A,TOTAL,ED5-8,Y20-34,M,PC,EL,2025,76.0,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Males,Percentage,Greece,2025
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2014,60.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2014
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2015,61.0,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2015
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2016,61.2,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2016
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2017,62.1,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2017
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2018,63.5,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2018
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2019,68.1,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2019
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2020,67.7,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2020
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2021,69.3,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2021
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2022,75.9,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2022
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2023,75.9,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2023
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2024,76.8,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2024
A,TOTAL,ED5-8,Y20-34,F,PC,EL,2025,83.5,Annual,Total,Tertiary education (levels 5-8),From 20 to 34 years,Females,Percentage,Greece,2025
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2014,39.5,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2014
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2015,41.3,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2015
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2016,45.0,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2016
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2017,47.5,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2017
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2018,50.5,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2018
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2019,55.7,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2019
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2020,50.2,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2020
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2021,56.7,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2021
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2022,60.8,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2022
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2023,69.3,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2023
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2024,68.9,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2024
A,Y1-3,TOTAL,Y15-34,T,PC,EL,2025,60.4,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Total,Percentage,Greece,2025
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2014,41.2,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2014
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2015,42.0,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2015
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2016,47.0,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2016
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2017,48.0,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2017
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2018,52.6,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2018
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2019,54.8,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2019
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2020,49.2,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2020
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2021,56.6,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2021
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2022,59.4,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2022
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2023,67.5,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2023
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2024,68.5,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2024
A,Y1-3,TOTAL,Y15-34,M,PC,EL,2025,57.3,Annual,From 1 to 3 years,All ISCED 2011 levels,From 15 to 34 years,Males,Percentage,Greece,2025
